local;idade;morador;BH_RMBH;uf_pais;cidade;bairro;sem_carnaval;pernoitar;quantas_pernoites;meio_de_hospedagem;transporte_chega_na_cidade;motivo_carnaval;se_nao_qual_foi;mês_viagem_bh;fonte_info_carnaval_bh;conhece_bh;motivo_viagem_1;motivo_viagem_2;motivo_viagem_3;gasto_hospedagem;gasto_atrativos;gasto_alimentacao;gasto_transporte;gasto_fatansias;gasto_compras;gasto_ingressos;gasto_outros;moeda;gasto_total;pessoas_no_gasto;gasto_percapto;dias_carnaval;gasto_medio_diario;gasto_medio_diario_per_capto;info_carnaval;carnaval_antes;opiniao_carnaval;piorou_pq;expectativas_carnaval;avaliacao_geral;banheiros;seguranca;precos;voltar_carnaval;se_nao_pq;alem_dos_blocos_1;alem_dos_blocos_2;alem_dos_blocos_3;alem_dos_blocos_4;alem_dos_blocos_5;patrocinador;genero;escolaridade;estado_civil;renda;transporte_blocos_1;transporte_blocos_2;transporte_blocos_3;apoio_LGBTQIA;faz_parte_LGBTQIA;data
HAVAYANAS USADAS;20;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Carlos Prates;Nao;;;;;;;;;;;;;;;200;80;200;0;0;0;Real;480.00;1.00;480.00;4.00;120.00;120;Instagram;Sim;NR_NS;;Atendeu em parte;7;1;1;1;Sim;;Nenhuma;;;;;Brahma;Feminino;Ensino Medio completo;Solteiro(a);Entre 1 SM e 3 SM (R$ 1.30201 a R$3.90600);Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
BLOCO DA CINARA;38;Morador;RMBH;Minas Gerais;CONTAGEM;;Nao;;;;;;;;;;;;;;;70;150;0;0;0;0;Real;220.00;1.00;220.00;3.00;73.33;73.33;Outros sites;Sim;Melhorou;;Atendeu plenamente;10;9;8;5;Sim;;Nenhuma;;;;;Nao sabe;Feminino;Ensino Medio completo;Solteiro(a);Entre 1 SM e 3 SM (R$ 1.30201 a R$3.90600);Onibus coletivo;;;Sim;Nao;20/02/2023
HAVAYANAS USADAS;25;Morador;RMBH;Minas Gerais;CONTAGEM;;Sim;;;;;;;;;;;;;;;150;240;50;400;999999;999999;Real;840.00;4.00;210.00;4.00;210.00;52.50;Amigos/Parentes;Sim;Piorou;Greve do metro;Atendeu plenamente;8;7;9;8;Sim;;Nenhuma;;;;;Nao respondeu;Feminino;Ensino Superior completo;Solteiro(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
BLOCO DA CINARA;50;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Santa Tereza;Sim;;;;;;;;;;;;;;;500;0;300;0;0;0;Real;800.00;3.00;266.67;5.00;160.00;53.33;Instagram;Sim;Nem melhorou nem piorou;;Atendeu em parte;10;5;10;8;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Medio completo;Casado(a);Acima de 10 SM (R$ 13.02001);A pe;;;Sim;Nao;20/02/2023
HAVAYANAS USADAS;23;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Havai;Nao;;;;;;;;;;;;;;;6;40;40;10;999999;999999;Real;96.00;2.00;48.00;2.00;48.00;24;www.portalbelohorizonte.com.br;Sim;Piorou;Transporte ruim;Atendeu em parte;7;999999;10;8;NR_NS;;Nenhuma;;;;;Brahma;Masculino;Ensino Medio completo;Solteiro(a);Entre 7 SM e 10 SM (R$9.11401 a R$13.02000);Onibus coletivo;;;Sim;Nao;20/02/2023
BLOCO DA CINARA;26;Visitante;Interior de Minas;Minas Gerais;DIAMANTINA;;;Sim;3;Casa de Amigos/Parentes;Onibus rodoviario;Sim;;Fevereiro;Amigos/Parentes;Sim;Visitar amigos e parentes;;;0;0;200;150;50;0;0;0;Real;400.00;1.00;400.00;3.00;133.33;133.33;Outros sites;Sim;Melhorou;;Atendeu em parte;8;7;9;4;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Medio completo;Solteiro(a);Entre 1 SM e 3 SM (R$ 1.30201 a R$3.90600);Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
HAVAYANAS USADAS;21;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Jardim Alvorada;Nao;;;;;;;;;;;;;;;25;10;30;6;999999;999999;Real;71.00;1.00;71.00;4.00;17.75;17.75;Instagram;Nao;;;Atendeu plenamente;10;3;5;1;Sim;;Nenhuma;;;;;Nao respondeu;Masculino;Ensino Medio completo;Solteiro(a);Ate 1 SM (R$ 1.30200);Onibus coletivo;;;Sim;Sim;20/02/2023
BLOCO DA CINARA;58;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Santa Tereza;Sim;;;;;;;;;;;;;;;240;0;0;0;0;0;Real;240.00;1.00;240.00;7.00;34.29;34.29;Amigos/Parentes;Sim;Melhorou;;Atendeu plenamente;10;5;10;5;Sim;;Nenhuma;;;;;Populacao;Feminino;Ensino Medio completo;Solteiro(a);Ate 1 SM (R$ 1.30200);A pe;;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;28;Visitante;Interior de Minas;Minas Gerais;GUANHAES;;;Sim;5;Hoteis/Pousadas;Onibus rodoviario;Sim;;Janeiro;Amigos/Parentes;Sim;Visitar amigos e parentes;;;1400;1500;1500;300;200;0;0;0;Real;4900.00;2.00;2450.00;5.00;980.00;490;Instagram;Sim;Melhorou;;Superou;10;8;9;9;Sim;;Nenhuma;;;;;Brahma;Masculino;Ensino Superior completo;Solteiro(a);Acima de 10 SM (R$ 13.02001);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
HAVAYANAS USADAS;42;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Paraiso;Nao;;;;;;;;;;;;;;;50;999999;999999;20;999999;999999;Real;70.00;2.00;35.00;2.00;35.00;17.50;www.portalbelohorizonte.com.br;Sim;Melhorou;;Atendeu plenamente;9;8;8;6;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Posgraduacao/ Mestrado/ Doutorado completo;Casado(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);A pe;;;Sim;Nao;20/02/2023
BLOCO DA CINARA;36;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Liberdade;Sim;;;;;;;;;;;;;;;300;100;20;0;0;0;Real;420.00;2.00;210.00;7.00;60.00;30;www.portalbelohorizonte.com.br;Sim;Nem melhorou nem piorou;;Atendeu plenamente;9;7;8;6;Sim;;Nenhuma;;;;;Prefeitura;Masculino;Ensino Superior completo;Casado(a);Acima de 10 SM (R$ 13.02001);Veiculo Proprio;;;Sim;Nao;20/02/2023
HAVAYANAS USADAS;39;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Buritis;Sim;;;;;;;;;;;;;;;50;80;60;50;0;0;Real;240.00;1.00;240.00;3.00;80.00;80;Instagram;Sim;Nem melhorou nem piorou;;Indiferente;7;5;5;8;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Superior completo;Solteiro(a);Entre 7 SM e 10 SM (R$9.11401 a R$13.02000);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;28;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Dom Cabral;Sim;;;;;;;;;;;;;;;300;100;50;100;0;0;Real;550.00;2.00;275.00;3.00;183.33;91.67;www.portalbelohorizonte.com.br;Sim;Melhorou;;Atendeu plenamente;8;6;8;6;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Tecnico completo;Solteiro(a);Entre 1 SM e 3 SM (R$ 1.30201 a R$3.90600);Onibus coletivo;Aplicativos (Uber/99/InDrive);;Sim;Nao;20/02/2023
HAVAYANAS USADAS;36;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Paraiso;Nao;;;;;;;;;;;;;;;100;999999;100;100;999999;999999;Real;300.00;4.00;75.00;4.00;75.00;18.75;Amigos/Parentes;Nao;;;Atendeu plenamente;8;10;10;4;Sim;;Nenhuma;;;;;Belotur;Masculino;Ensino Superior completo;Casado(a);Entre 5 SM e 7 SM (R$6.51001 a R$ 9.11400);A pe;;;Sim;Nao;20/02/2023
BLOCO DA CINARA;27;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Prado;Sim;;;;;;;;;;;;;;;600;150;0;0;0;0;Real;750.00;1.00;750.00;5.00;150.00;150;Amigos/Parentes;Sim;Melhorou;;Atendeu plenamente;10;7;10;2;Sim;;Nenhuma;;;;;Copasa;Masculino;Ensino Medio completo;Solteiro(a);Entre 5 SM e 7 SM (R$6.51001 a R$ 9.11400);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;32;Morador;RMBH;Minas Gerais;CONTAGEM;;Nao;;;;;;;;;;;;;;;1000;500;0;0;0;0;Real;1500.00;1.00;1500.00;3.00;500.00;500;www.portalbelohorizonte.com.br;Sim;Nem melhorou nem piorou;;Atendeu plenamente;9;1;8;7;Sim;;Nenhuma;;;;;Ambev;Feminino;Posgraduacao/ Mestrado/ Doutorado completo;Solteiro(a);Entre 5 SM e 7 SM (R$6.51001 a R$ 9.11400);Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
BLOCO DA CINARA;41;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Nazare;Nao;;;;;;;;;;;;;;;50;10;0;0;0;0;Real;60.00;2.00;30.00;1.00;60.00;30;www.portalbelohorizonte.com.br;Nao;;;Superou;10;10;8;6;NR_NS;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Medio completo;Divorciado(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Veiculo Proprio;;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;38;Visitante;Interior de Minas;Minas Gerais;VARGINHA;;;Sim;5;Casa de Amigos/Parentes;Carro/Moto;Sim;;Outubro;Midias sociais;Sim;Carnaval;;;0;500;200;0;200;0;0;0;Real;900.00;1.00;900.00;5.00;180.00;180;Instagram;Sim;Melhorou;;Atendeu plenamente;9;7;8;6;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Superior completo;Divorciado(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Veiculo Proprio;;;Sim;Nao;20/02/2023
BLOCO DA CINARA;25;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Betania;Sim;;;;;;;;;;;;;;;200;150;150;150;0;0;Real;650.00;4.00;162.50;4.00;162.50;40.63;Outros sites;Sim;Piorou;Excesso (Aumento) de publico;Atendeu em parte;8;9;7;5;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Medio completo;Solteiro(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
HAVAYANAS USADAS;19;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Sagrada Familia;Nao;;;;;;;;;;;;;;;60;60;90;100;0;0;Real;310.00;4.00;77.50;4.00;77.50;19.38;Instagram;Sim;Melhorou;;Atendeu plenamente;9;9;10;5;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Medio completo;Solteiro(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Aplicativos (Uber/99/InDrive);A pe;;Sim;Sim;20/02/2023
GAROTAS SOLTEIRAS;23;Morador;RMBH;Minas Gerais;IGARAPE;;Sim;;;;;;;;;;;;;;;400;100;50;0;300;0;Real;850.00;1.00;850.00;3.00;283.33;283.33;Instagram;Sim;Melhorou;;Superou;10;7;7;10;Sim;;Eventos Privados;;;;;Prefeitura;Feminino;Ensino Superior completo;Solteiro(a);Entre 1 SM e 3 SM (R$ 1.30201 a R$3.90600);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
BLOCO DA CINARA;41;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Esplanada;Sim;;;;;;;;;;;;;;;500;100;0;0;0;0;Real;600.00;2.00;300.00;4.00;150.00;75;www.portalbelohorizonte.com.br;Sim;Nem melhorou nem piorou;;Atendeu plenamente;8;5;8;3;Sim;;Nenhuma;;;;;Prefeitura;Masculino;Ensino Superior completo;Casado(a);Acima de 10 SM (R$ 13.02001);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;24;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Uniao;Sim;;;;;;;;;;;;;;;500;250;400;100;0;0;Real;1250.00;1.00;1250.00;7.00;178.57;178.57;Outros sites;Sim;Melhorou;;Superou;8;8;10;10;Sim;;Nenhuma;;;;;Prefeitura;Masculino;Ensino Tecnico completo;Casado(a);Ate 1 SM (R$ 1.30200);Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
BLOCO DA CINARA;22;Visitante;Outros Estados;Rio de Janeiro;SAO GONCALO;;;Sim;1;Casa de Amigos/Parentes;Carro/Moto;Sim;;Janeiro;Sites de noticias;Nao;;;;0;0;100;80;38;0;0;0;Real;218.00;1.00;218.00;1.00;218.00;218;Outros sites;Nao;;;Superou;10;1;7;5;NR_NS;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Medio completo;Solteiro(a);Entre 5 SM e 7 SM (R$6.51001 a R$ 9.11400);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;32;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Uniao;Sim;;;;;;;;;;;;;;;1000;250;0;150;0;0;Real;1400.00;2.00;700.00;5.00;280.00;140;Outros sites;Sim;Melhorou;;Atendeu plenamente;8;6;9;10;Sim;;Nenhuma;;;;;Prefeitura;Masculino;Ensino Tecnico completo;Casado(a);Nao possui renda;Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
GAROTAS SOLTEIRAS;26;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Prado;Nao;;;;;;;;;;;;;;;500;200;100;0;0;0;Real;800.00;1.00;800.00;3.00;266.67;266.67;Outros sites;Sim;Melhorou;;Atendeu plenamente;8;5;9;7;Sim;;Nenhuma;;;;;Ambev;Masculino;Posgraduacao/ Mestrado/ Doutorado completo;Solteiro(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
BLOCO DA CINARA;48;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Sagrada Familia;Sim;;;;;;;;;;;;;;;600;150;250;0;0;0;Real;1000.00;3.00;333.33;5.00;200.00;66.67;Outros sites;Sim;Melhorou;;Atendeu plenamente;10;8;10;7;Sim;;Nenhuma;;;;;Belotur;Feminino;Ensino Superior completo;Casado(a);Acima de 10 SM (R$ 13.02001);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;33;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Santa Terezinha;Sim;;;;;;;;;;;;;;;700;250;300;0;0;0;Real;1250.00;1.00;1250.00;4.00;312.50;312.50;Instagram;Nao;;;Superou;10;4;8;8;Sim;;Nenhuma;;;;;Prefeitura;Masculino;Ensino Superior completo;Solteiro(a);Entre 5 SM e 7 SM (R$6.51001 a R$ 9.11400);Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
BLOCO DA CINARA;35;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Taquaril;Sim;;;;;;;;;;;;;;;400;400;0;0;0;0;Real;800.00;3.00;266.67;4.00;200.00;66.67;Instagram;Sim;Melhorou;;Atendeu plenamente;8;7;6;2;Sim;;Nenhuma;;;;;Nao sabe;Feminino;Ensino Medio completo;Solteiro(a);Ate 1 SM (R$ 1.30200);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;29;Visitante;Outros Estados;Sao Paulo;SAO PAULO;;;Sim;7;Albergue/Hostel;Aviao;Sim;;Dezembro;Midias sociais;Nao;;;;1500;600;1000;300;0;200;0;0;Real;3600.00;2.00;1800.00;3.00;1200.00;600;Outros sites;Nao;;;Atendeu em parte;8;10;9;10;NR_NS;;Nenhuma;;;;;Brahma;Feminino;Ensino Superior completo;Solteiro(a);Entre 5 SM e 7 SM (R$6.51001 a R$ 9.11400);A pe;;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;27;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Buritis;Nao;;;;;;;;;;;;;;;1000;0;0;0;0;0;Real;1000.00;1.00;1000.00;4.00;250.00;250;Instagram;Sim;Nem melhorou nem piorou;;Nao satisfez/decepcionou;5;2;2;4;Nao;Conhecer outros lugares;Nenhuma;;;;;Nao sabe;Masculino;Ensino Tecnico completo;Solteiro(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Onibus coletivo;A pe;;Sim;Sim;20/02/2023
GAROTAS SOLTEIRAS;23;Morador;RMBH;Minas Gerais;BETIM;;Sim;;;;;;;;;;;;;;;300;100;400;0;0;0;Real;800.00;1.00;800.00;3.00;266.67;266.67;Outros sites;Sim;Nem melhorou nem piorou;;Atendeu em parte;8;10;6;8;Sim;;Nenhuma;;;;;Nao sabe;Feminino;Ensino Tecnico completo;Solteiro(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Onibus coletivo;;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;31;Visitante;Outros Estados;Rio Grande do Sul;PORTO ALEGRE;;;Sim;5;Hoteis/Pousadas;Aviao;Nao;Trabalho;Janeiro;Midias sociais;Nao;;;;1000;500;1000;0;50;0;0;0;Real;2550.00;1.00;2550.00;5.00;510.00;510;Amigos/Parentes;Nao;;;Superou;8;5;10;10;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Superior completo;Solteiro(a);Entre 7 SM e 10 SM (R$9.11401 a R$13.02000);A pe;;;Sim;Sim;20/02/2023
GAROTAS SOLTEIRAS;31;Visitante;Outros Estados;Rio Grande do Sul;PORTO ALEGRE;;;Sim;5;Hoteis/Pousadas;Aviao;Sim;;Janeiro;Amigos/Parentes;Nao;;;;1000;1000;500;0;15;0;0;0;Real;2515.00;1.00;2515.00;3.00;838.33;838.33;Instagram;Nao;;;Superou;9;5;9;8;Sim;;Nenhuma;;;;;Prefeitura;Masculino;Ensino Superior completo;Uniao Estavel;Entre 5 SM e 7 SM (R$6.51001 a R$ 9.11400);A pe;;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;23;Visitante;Interior de Minas;Minas Gerais;LAVRAS;;;Sim;5;Casa de Amigos/Parentes;Carro/Moto;Sim;;Janeiro;Amigos/Parentes;Sim;Lazer;;;0;500;250;300;100;100;150;0;Real;1400.00;5.00;280.00;4.00;350.00;70;Instagram;Nao;;;Superou;10;3;9;6;Sim;;Eventos Privados;;;;;Ifood;Feminino;Ensino Tecnico completo;Solteiro(a);Entre 5 SM e 7 SM (R$6.51001 a R$ 9.11400);Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
GAROTAS SOLTEIRAS;28;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Jaqueline;Sim;;;;;;;;;;;;;;;200;100;0;0;0;0;Real;300.00;1.00;300.00;2.00;150.00;150;NR_NS;Sim;Nem melhorou nem piorou;;Indiferente;8;5;7;7;Sim;;Nenhuma;;;;;Populacao;Masculino;Ensino Superior completo;Solteiro(a);Entre 5 SM e 7 SM (R$6.51001 a R$ 9.11400);Veiculo Proprio;;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;33;Visitante;Interior de Minas;Minas Gerais;CONSELHEIRO LAFAIETE;;;Sim;4;Casa de Amigos/Parentes;Carro/Moto;Sim;;Fevereiro;Internet;Sim;Visitar amigos e parentes;;;0;400;600;160;50;0;0;0;Real;1210.00;2.00;605.00;4.00;302.50;151.25;Instagram;Sim;Nem melhorou nem piorou;;Indiferente;8;3;8;6;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Tecnico completo;Solteiro(a);Entre 7 SM e 10 SM (R$9.11401 a R$13.02000);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;32;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Sao Pedro;Sim;;;;;;;;;;;;;;;500;500;300;0;0;0;Real;1300.00;2.00;650.00;4.00;325.00;162.50;Instagram;Sim;Melhorou;;Atendeu em parte;8;8;8;9;Sim;;Precarnaval;;;;;Blocos;Masculino;Ensino Superior completo;Solteiro(a);Entre 7 SM e 10 SM (R$9.11401 a R$13.02000);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;21;Visitante;Interior de Minas;Minas Gerais;DIVINOPOLIS;;;Sim;4;Casa de Amigos/Parentes;Carro/Moto;Sim;;Fevereiro;Amigos/Parentes;Sim;Lazer;;;0;500;500;200;0;0;0;0;Real;1200.00;2.00;600.00;3.00;400.00;200;Amigos/Parentes;Nao;;;Atendeu plenamente;7;10;7;5;Sim;;Eventos Privados;;;;;Skol;Masculino;Ensino Tecnico completo;Solteiro(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Veiculo Proprio;;;Sim;Nao;20/02/2023
BLOCO UAI SO!;50;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Santa Monica;Sim;;;;;;;;;;;;;;;0;0;100;220;0;0;Real;320.00;1.00;320.00;4.00;80.00;80;Instagram;Sim;Melhorou;;Superou;10;10;10;5;Sim;;Precarnaval;Desfiles de Blocos Caricatos (segundaAv. Afonso Pena);;;;Prefeitura;Feminino;Ensino Medio completo;Casado(a);Entre 1 SM e 3 SM (R$ 1.30201 a R$3.90600);A pe;;;Sim;Sim;20/02/2023
GAROTAS SOLTEIRAS;30;Visitante;Interior de Minas;Minas Gerais;PARAOPEBA;;;Sim;7;Casa de Amigos/Parentes;Onibus rodoviario;Sim;;Dezembro;Midias sociais;Sim;Lazer;;;0;2000;2000;300;500;0;400;0;Real;5200.00;2.00;2600.00;5.00;1040.00;520;Instagram;Sim;Nem melhorou nem piorou;;Atendeu plenamente;8;6;8;7;Sim;;Eventos Privados;;;;;Ambev;Masculino;Ensino Superior completo;Solteiro(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
BLOCO UAI SO!;42;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Santa Monica;Sim;;;;;;;;;;;;;;;0;0;0;400;0;0;Real;400.00;3.00;133.33;4.00;100.00;33.33;Instagram;Sim;Melhorou;;Atendeu plenamente;8;2;8;2;Sim;;Precarnaval;Desfiles de Blocos Caricatos (segundaAv. Afonso Pena);;;;Blocos;Feminino;Ensino Superior completo;Casado(a);NR_NS;Veiculo Proprio;;;Sim;Nao;20/02/2023
BLOCO UAI SO!;54;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Mantiqueira;Sim;;;;;;;;;;;;;;;300;50;1000;1000;0;0;Real;2350.00;5.00;470.00;6.00;391.67;78.33;Amigos/Parentes;Sim;Melhorou;;Atendeu plenamente;9;6;7;4;Sim;;Precarnaval;Eventos Privados;;;;Prefeitura;Feminino;Ensino Medio completo;Solteiro(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Aplicativos (Uber/99/InDrive);;;Sim;Sim;20/02/2023
BLOCO UAI SO!;41;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Leticia;Sim;;;;;;;;;;;;;;;20;0;200;400;0;0;Real;620.00;1.00;620.00;4.00;155.00;155;Outros sites;Sim;Melhorou;;Nao satisfez/decepcionou;10;4;6;5;Nao;Motivos Pessoais;Precarnaval;Desfiles de Blocos Caricatos (segundaAv. Afonso Pena);Desfiles de Escolas de Samba (terca  Av. Afonso Pena);Palco Oficial Praca da Estacao;;Populacao;Masculino;Sem instrucao formal;Solteiro(a);NR_NS;Carro de amigos ou Parentes;;;Sim;Sim;20/02/2023
GAROTAS SOLTEIRAS;31;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Ceu Azul;Sim;;;;;;;;;;;;;;;700;200;150;0;0;0;Real;1050.00;2.00;525.00;10.00;105.00;52.50;Instagram;Sim;Melhorou;;Superou;10;10;8;8;Sim;;Precarnaval;;;;;Prefeitura;Feminino;Ensino Tecnico completo;NS/NR;Entre 1 SM e 3 SM (R$ 1.30201 a R$3.90600);Onibus coletivo;Aplicativos (Uber/99/InDrive);;Sim;Nao;20/02/2023
BLOCO UAI SO!;21;Morador;RMBH;Minas Gerais;RIBEIRAO DAS NEVES;;Nao;;;;;;;;;;;;;;;100;50;100;0;0;0;Real;250.00;2.00;125.00;1.00;250.00;125;Instagram;Sim;Nem melhorou nem piorou;;Atendeu em parte;8;1;7;7;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Superior completo;Solteiro(a);Entre 1 SM e 3 SM (R$ 1.30201 a R$3.90600);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
BLOCO UAI SO!;27;Visitante;Outros Estados;Parana;CURITIBA;;;Sim;3;Casa de Amigos/Parentes;Onibus rodoviario;Sim;;Agosto;Amigos/Parentes;Nao;;;;0;1000;999999;600;30;0;0;0;Real;1630.00;2.00;815.00;4.00;407.50;203.75;www.portalbelohorizonte.com.br;Nao;;;Superou;8;10;7;7;Sim;;Desfiles de Blocos Caricatos (segundaAv. Afonso Pena);Palco Oficial Praca da Estacao;;;;Nao sabe;Feminino;Ensino Superior completo;Casado(a);Entre 3 SM e 5 SM (R$3.906 01 a R$6.51000);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;28;Morador;RMBH;Minas Gerais;BETIM;;Sim;;;;;;;;;;;;;;;400;50;20;0;0;0;Real;470.00;2.00;235.00;4.00;117.50;58.75;Outros sites;Sim;Melhorou;;Superou;10;10;10;8;Sim;;Nenhuma;;;;;Prefeitura;Feminino;Ensino Tecnico completo;Casado(a);Entre 1 SM e 3 SM (R$ 1.30201 a R$3.90600);Veiculo Proprio;;;Sim;Sim;20/02/2023
BLOCO UAI SO!;43;Morador;RMBH;Minas Gerais;CONTAGEM;;Sim;;;;;;;;;;;;;;;200;500;0;300;0;0;Real;1000.00;1.00;1000.00;2.00;500.00;500;www.portalbelohorizonte.com.br;Sim;Melhorou;;Superou;10;999999;8;8;Sim;;Nenhuma;;;;;Belotur;Feminino;Ensino Superior completo;Casado(a);Acima de 10 SM (R$ 13.02001);Aplicativos (Uber/99/InDrive);;;Sim;Nao;20/02/2023
BLOCO UAI SO!;41;Morador;Belo Horizonte;Minas Gerais;BELO HORIZONTE;Santa Branca;Sim;;;;;;;;;;;;;;;100;0;100;0;300;200;Real;700.00;1.00;700.00;4.00;175.00;175;www.portalbelohorizonte.com.br;Nao;;;Atendeu plenamente;9;9;9;9;Sim;;Desfiles de Escolas de Samba (terca  Av. Afonso Pena);Palco Oficial Praca da Estacao;Eventos Privados;;;Prefeitura;Feminino;Posgraduacao/ Mestrado/ Doutorado completo;Solteiro(a);Entre 7 SM e 10 SM (R$9.11401 a R$13.02000);A pe;;;Sim;Nao;20/02/2023
GAROTAS SOLTEIRAS;47;Visitante;Interior de Minas;Minas Gerais;ARCOS;;;Sim;5;Hoteis/Pousadas;Onibus rodoviario;Sim;;Janeiro;Midias sociais;Sim;Negocios;;;2500;1500;1000;200;200;1000;0;0;Real;6400.00;2.00;3200.00;5.00;1280.00;640;Instagram;Sim;Melhorou;;Superou;10;8;8;5;Sim;;Nenhuma;;;;;Prefeitura;Masculino;Ensino Superior completo;Solteiro(a);Acima de 10 SM (R$ 13.02001);A pe;;;Sim;Sim;20/02/2023
